SIGLA,DS_SIGLA,ANOMES_FINAL_OBRA,UN,CD_CONTA,DS_CONTA,BANCO,UF,PAIS,MOEDA,REGIAO,CLIENTE,ANOMES,VALOR
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9020,IMOBILIZADO NECESSµRIO DISP.            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,136.201.860.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9020,IMOBILIZADO NECESSµRIO DISP.            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,136.201.860.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9020,IMOBILIZADO NECESSµRIO DISP.            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,136.201.860.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9020,IMOBILIZADO NECESSµRIO DISP.            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,338.702.847.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9020,IMOBILIZADO NECESSµRIO DISP.            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,338.702.847.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9020,IMOBILIZADO NECESSµRIO DISP.            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,338.702.847.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9020,IMOBILIZADO NECESSµRIO DISP.            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,338.702.847.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9020,IMOBILIZADO NECESSµRIO DISP.            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,338.702.847.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9021,IMOBILIZADO ESTRATêGICO DISP.           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,79.464.382.720.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9021,IMOBILIZADO ESTRATêGICO DISP.           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,79.464.382.720.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9021,IMOBILIZADO ESTRATêGICO DISP.           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,79.464.382.720.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9021,IMOBILIZADO ESTRATêGICO DISP.           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,79.464.382.720.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9025,ADIANTAMENTOS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,50.876.722.130.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9025,ADIANTAMENTOS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,50.876.722.130.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9025,ADIANTAMENTOS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,50.876.722.130.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9030,OUTROS ATIVOS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9030,OUTROS ATIVOS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9030,OUTROS ATIVOS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9035,SALµRIOS E ENC. A PAGAR                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,77.073.706.360.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9035,SALµRIOS E ENC. A PAGAR                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-77.073.706.360.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9035,SALµRIOS E ENC. A PAGAR                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-77.073.706.360.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9035,SALµRIOS E ENC. A PAGAR                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9035,SALµRIOS E ENC. A PAGAR                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9035,SALµRIOS E ENC. A PAGAR                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9040,FORNECEDORES - SE                       ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9040,FORNECEDORES - SE                       ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9040,FORNECEDORES - SE                       ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9045,IR OBRAS                                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,287.033.973.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9045,IR OBRAS                                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,287.033.973.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9045,IR OBRAS                                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-287.033.973.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9045,IR OBRAS                                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-287.033.973.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9045,IR OBRAS                                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,2.665.783.534.610.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9045,IR OBRAS                                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,2.665.783.534.610.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9045,IR OBRAS                                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-2.665.783.534.610.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9045,IR OBRAS                                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-2.665.783.534.610.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9046,SALDO IR CORP                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,181.617.115.940.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9046,SALDO IR CORP                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,181.617.115.940.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9046,SALDO IR CORP                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-181.617.115.940.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9046,SALDO IR CORP                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-181.617.115.940.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9046,SALDO IR CORP                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,182.149.725.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9046,SALDO IR CORP                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,182.149.725.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9046,SALDO IR CORP                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-182.149.725.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9046,SALDO IR CORP                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-182.149.725.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9047,SALDO DE PRV                            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,151.338.420.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9047,SALDO DE PRV                            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-151.338.420.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9047,SALDO DE PRV                            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-151.338.420.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9047,SALDO DE PRV                            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,3.271.469.842.010.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9047,SALDO DE PRV                            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-3.271.469.842.010.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9047,SALDO DE PRV                            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-3.271.469.842.010.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9088,PROJETO OBRA BRASIL - DCX REAL DIN      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9088,PROJETO OBRA BRASIL - DCX REAL DIN      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9138,DISP. COO BR/AL PRES. ENERGIA           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,24.621.889.270.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9138,DISP. COO BR/AL PRES. ENERGIA           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,24.621.889.270.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9156,DISP. COO IND PRES. ENERGIA             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.924.724.120.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9156,DISP. COO IND PRES. ENERGIA             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.924.724.120.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9405,CAPITAL EMPREGADO MêDIO                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-1.639.049.129.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9405,CAPITAL EMPREGADO MêDIO                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,20.117.182.530.750.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9706,CONTRATAÄ«O - PRESID“NCIAS              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,46.549.940.000.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9706,CONTRATAÄ«O - PRESID“NCIAS              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,30.000.000.000.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9905,CAPITAL EMPREGADO                       ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-1.053.123.679.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9907,CAPITAL EMPREGADO TOTAL                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-1.050.937.342.000.000
